course_id,course_title,url,is_paid,level,subject,language,img
921560,For Free  Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
527834,"HTML5, CSS3 & Bootstrap  How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
287010,HTML & CSS  Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1019918,Master Angular 2  The No Nonsense Course,https://www.udemy.com/angular-2-tutorial/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
442580,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
388286,CoffeeScript: The Good Parts—Write Better javaScript,https://www.udemy.com/coffeescript/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
368679,Mastering Magento,https://www.udemy.com/mastering-magento/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
407796,Redirect Your Visitors By Country Easily Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
954948,Build Responsive Websites  in an Hour using Portalfin,https://www.udemy.com/build-website/,FALSE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
806536,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
947204,Learn W3.CSS,https://www.udemy.com/learn-w3css/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
468726,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
30261,"Kids Coding Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
524248,How to Create a Social Network For a NicheRelated Community,https://www.udemy.com/how-to-create-a-social-network/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1037666,Webpack 1 & 2  The Complete Guide,https://www.udemy.com/webpack-complete-guide/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,FALSE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
495958,Build Advanced Responsive Websites with Foundation 6 & SASS,https://www.udemy.com/foundation-5-sass-learn-by-building-a-complete-website/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
652376,Learn Essential Javascript Fundamentals  Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
488220,Drupal Views: Introduction to Enhancing Your Drupal Website,https://www.udemy.com/drupalviews/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1012040,Bootstrap Bootcamp  Responsive web development 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,https://www.udemy.com/the-basic-roadmap-to-power-point-advertising-for-mac/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
123566,Learning Bootstrap 3  Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,FALSE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
564366,"Ajax in JavaScript and JQuery, with PHP  Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
260756,The Essential Web Developer Course  Build 12 Websites,https://www.udemy.com/the-essential-web-developer-course/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
533416,Build Powerful Websites & Blogs using WordPress  No Coding,https://www.udemy.com/powerful-websites-blogs-using-wordpress-no-coding/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
672090,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,https://www.udemy.com/learn-web-animation-with-svg-and-gsap/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/build-your-own-membership-website-with-joomla/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
961508,Learn Spring Security 4 Basics  Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
152244,Responsive Web Design with HTML5 and CSS3  Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
591116,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
969170,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
572270,AngularjsWebApi2EFCodeFirst Web App On 3Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1034636,Creating User Authentication System in CodeIgniter,https://www.udemy.com/codeigniter-user-authentication-system/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
169144,How to easily Manage your WordPress Website,https://www.udemy.com/manage-wordpress-website/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
507992,Wordpress For Beginners: Create a Professional Website,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
284076,Automate Web Development With Gulp JS,https://www.udemy.com/learn-gulp/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
399640,Intro To HTML & CSS: Web Development For Beginners,https://www.udemy.com/intro-to-html-and-css-basics/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
800148,Become a Rockstar Web Developer  Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
529028,WordPress Plugin Development for 2017  Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
563880,Single Page Application of MVC 5 Using AngularJS,https://www.udemy.com/maruti-spa-angularjs/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
137650,Web Application Development  Learn by Building 3 Web Apps,https://www.udemy.com/build-3-web-applications-in-90-minutes/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
113888,Writing CSS with {LESS}  Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
25615,Login and Registration from Scratch with PHP and MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
352748,Getting Started with Magento,https://www.udemy.com/getting-started-with-magento/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
656522,Ruby on Rails Foundations,https://www.udemy.com/how-to-learn-ruby-on-rails/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
253246,Core Concepts in HTML 5,https://www.udemy.com/core-concepts-in-html-5/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
690966,Learn Azure Cloud Step by Step,https://www.udemy.com/marutiazure/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
655298,Learn Facebook Flux Architecture for Web Applications,https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
910624,"Create free, fast and secure static website",https://www.udemy.com/create-free-fast-and-secure-static-website/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
735796,Object Orientation in PHP,https://www.udemy.com/object-orientation/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
873824,Creating Custom Web Maps,https://www.udemy.com/creating-custom-web-maps/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
642940,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
422012,Querying Microsoft SQL Server 2012  (Exam No. 70461),https://www.udemy.com/querying-sql-server-2012-70-461/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
897314,HTTP Clients with Laravel: Use and Consume Services and APIs,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1008246,Modern ECommerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
576722,Simple And Easy: Wordpress For Beginners,https://www.udemy.com/simple-and-easy-wordpress-101/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
811452,Create Website from scratch in Urdu & Hindi,https://www.udemy.com/create-website-from-scratch-in-urdu-hindi/,FALSE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
990284,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
212394,Introduction to Node.js Development,https://www.udemy.com/refactoru-intro-nodejs/,TRUE,Expert Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
845794,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1009236,Web Development With Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
973932,Learn Spring Security 4 Intermediate  Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1227578,Learning Path: The Road to Elasticsearch,https://www.udemy.com/learning-path-the-road-to-elasticsearch/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
954710,HTML/CSS Bootcamp,https://www.udemy.com/html-css-code-bootcamp/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
525818,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1170920,Node:js : Building Rest Apis with Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
826568,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
665686,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
969348,AppML :basics for beginners,https://www.udemy.com/appml-basics-for-beginners/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
599628,How to manage your own VPS and create websites,https://www.udemy.com/manage-vps/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
403106,Learn BuddyPress: Build A Social Network with WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
145812,HTML FOR BEGINNERS,https://www.udemy.com/html-5-for-beginners/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1115132,XML XQuery  Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
935014,Simplified Cross Browser Web Testing Using VirtualBox,https://www.udemy.com/cross-browser-web-testing-virtualbox/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
264790,How to Install WordPress From Scratch,https://www.udemy.com/install-wordpress/,FALSE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
943386,CSS :basics for beginners,https://www.udemy.com/learn-css-fast/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
576054,"WordPress Development  Themes, Plugins & Single Page Apps",https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
392526,Learn Effective HTML in No Time!,https://www.udemy.com/learn-effective-html-in-no-time/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
258886,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
155640,Building a Search Engine in PHP & MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,FALSE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
261148,create a search engine for your website!,https://www.udemy.com/create-a-simple-php-mysql-search-engine/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
939536,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
368908,JavaScript from Scratch for Very Beginners,https://www.udemy.com/javascript-basics-for-begginers/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
709324,Learn Web Development by Creating a Social Network,https://www.udemy.com/meteor-tutorial/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
366720,CSS Image filters  The modern web images color manipulation,https://www.udemy.com/super-awesome-images-with-css-image-filters/,FALSE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
554136,Building Responsive Websites with Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,TRUE,Intermediate LevelLevel,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
455680,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
667744,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
975916,17 Complete JavaScript   projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,TRUE,Beginner Level,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1159822,Mastering Unix : AWK Commands,https://www.udemy.com/mastering-unix-commands/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1018530,Cakephp:Creating a CRUD application,https://www.udemy.com/cakephpcreating-a-crud-application/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
516790,HTML and CSS: A Guide to Web Design,https://www.udemy.com/html-and-css-a-guide-to-web-design/,TRUE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
1079078,Drupal 8 Site Building,https://www.udemy.com/drupal-8-site-building/,FALSE,All Levels,Web Development,English,https://iipgh.org/new/wp-content/uploads/2019/11/elearning.jpg
